customerID,Churn,Genero,Idoso,Parceiro,Dependentes,Meses_Cliente,Servico_Celular,Linhas_Adicionais,Servico_Internet,Seguranca_Online,Backup_Online,Protecao_Dispositivo,Suporte_Tecnico,TV_Streaming,Filmes_Streaming,Contrato,Faturamento_Sem_Papel,Metodo_de_Pagamento,Faturamento_Mensal,Faturamento_Total,Contas_Diarias,Churn_Num
1728-BQDMA,Não,Feminino,Não,Não,Não,2,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,Não,Cheque Eletrônico,44.45,82.7,1.4816666666666667,0
1728-CXQBE,Não,Masculino,Sim,Sim,Não,64,Sim,Sim,Fibra Óptica,Não,Sim,Sim,Não,Não,Sim,Mensal,Sim,Cheque Eletrônico,94.25,6081.4,3.1416666666666666,0
1729-VLAZJ,Não,Feminino,Não,Não,Sim,10,Não,Sem serviço de telefone,DSL,Sim,Sim,Não,Sim,Não,Não,1 Ano,Não,Cheque Enviado,40.25,411.45,1.3416666666666666,0
1730-VFMWO,Não,Feminino,Não,Sim,Não,34,Sim,Não,DSL,Não,Não,Não,Sim,Não,Não,Mensal,Não,Transferência Bancária (Automática),50.2,1815.3,1.6733333333333333,0
1730-ZMAME,Não,Feminino,Sim,Não,Não,32,Sim,Não,Fibra Óptica,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Cheque Eletrônico,79.5,2665,2.65,0
1731-TVIUK,Sim,Feminino,Não,Não,Não,4,Sim,Sim,Fibra Óptica,Não,Sim,Não,Sim,Não,Sim,Mensal,Sim,Cheque Eletrônico,93.5,362.2,3.1166666666666667,1
1732-FEKLD,Não,Feminino,Não,Não,Não,54,Sim,Sim,Fibra Óptica,Não,Sim,Sim,Não,Sim,Não,1 Ano,Sim,Transferência Bancária (Automática),94.75,5121.75,3.158333333333333,0
1732-VHUBQ,Sim,Feminino,Sim,Sim,Sim,47,Sim,Não,Fibra Óptica,Não,Não,Não,Não,Não,Não,Mensal,Não,Transferência Bancária (Automática),70.55,3309.25,2.3516666666666666,1
1734-ZMNTZ,Não,Feminino,Não,Sim,Sim,11,Sim,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,2 Anos,Não,Cheque Enviado,25.0,300.7,0.8333333333333334,0
1735-XMJVH,Não,Masculino,Não,Sim,Sim,8,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,Sim,Cheque Enviado,19.35,152.6,0.645,0
1740-CSDJP,Sim,Masculino,Não,Não,Não,1,Não,Sem serviço de telefone,DSL,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Transferência Bancária (Automática),35.25,35.25,1.175,1
1741-WTPON,Não,Masculino,Não,Sim,Sim,56,Sim,Sim,Fibra Óptica,Sim,Sim,Sim,Sim,Sim,Sim,2 Anos,Não,Cheque Enviado,115.85,6567.9,3.8616666666666664,0
1744-JHKYS,Não,Feminino,Não,Sim,Não,34,Sim,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,Não,Cheque Eletrônico,24.7,780.2,0.8233333333333334,0
1746-TGTWV,Não,Masculino,Não,Sim,Não,1,Sim,Não,Fibra Óptica,Não,Não,Sim,Não,Não,Não,Mensal,Não,Cartão de Crédito (Automático),75.35,75.35,2.5116666666666663,0
1750-CSKKM,Sim,Masculino,Não,Não,Sim,9,Sim,Não,DSL,Não,Não,Não,Não,Sim,Não,Mensal,Não,Cheque Eletrônico,55.35,449.75,1.845,1
1751-NCDLI,Não,Masculino,Sim,Sim,Não,46,Sim,Sim,Fibra Óptica,Não,Não,Sim,Não,Sim,Sim,Mensal,Sim,Cheque Eletrônico,98.85,4564.9,3.295,0
1752-OZXFY,Não,Masculino,Não,Sim,Não,60,Sim,Não,DSL,Sim,Não,Não,Não,Sim,Não,1 Ano,Sim,Cheque Enviado,59.8,3561.15,1.9933333333333332,0
1754-GKYPY,Não,Masculino,Sim,Sim,Não,22,Sim,Não,Fibra Óptica,Não,Não,Não,Não,Sim,Sim,Mensal,Sim,Transferência Bancária (Automática),89.75,1938.9,2.9916666666666667,0
1755-FZQEC,Não,Masculino,Não,Não,Não,39,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,1 Ano,Não,Cheque Enviado,19.9,791.15,0.6633333333333333,0
1755-RMCXH,Não,Masculino,Não,Sim,Sim,2,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,Não,Cheque Enviado,20.3,40.25,0.6766666666666666,0
1757-TCATG,Não,Masculino,Não,Sim,Sim,35,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,1 Ano,Não,Transferência Bancária (Automática),20.05,746.75,0.6683333333333333,0
1760-CAZHT,Não,Masculino,Não,Não,Sim,25,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,Não,Cheque Enviado,20.8,460.2,0.6933333333333334,0
1761-AEZZR,Sim,Masculino,Não,Não,Não,1,Sim,Não,Fibra Óptica,Não,Não,Não,Não,Sim,Não,Mensal,Sim,Cheque Eletrônico,79.55,79.55,2.6516666666666664,1
1763-KUAAW,Não,Feminino,Sim,Não,Não,18,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,1 Ano,Não,Transferência Bancária (Automática),20.35,369.6,0.6783333333333333,0
1763-WQFUK,Não,Masculino,Não,Não,Não,3,Sim,Não,DSL,Não,Não,Não,Sim,Não,Não,Mensal,Sim,Cheque Enviado,50.5,147.75,1.6833333333333333,0
1764-VUUMT,Não,Masculino,Não,Não,Sim,66,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,2 Anos,Não,Cartão de Crédito (Automático),19.95,1269.1,0.6649999999999999,0
1766-GKNMI,Não,Masculino,Não,Não,Não,29,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Cheque Eletrônico,84.9,2516.2,2.83,0
1767-CJKBA,Não,Masculino,Não,Não,Não,66,Sim,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,2 Anos,Não,Cheque Enviado,25.1,1697.7,0.8366666666666667,0
1767-TGTKO,Não,Feminino,Não,Sim,Sim,8,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque Eletrônico,45.45,411.75,1.5150000000000001,0
1768-HNVGJ,Não,Feminino,Sim,Não,Não,45,Sim,Sim,DSL,Sim,Não,Não,Sim,Não,Sim,Mensal,Sim,Cheque Eletrônico,70.05,3062.45,2.335,0
1768-ZAIFU,Sim,Feminino,Sim,Não,Não,1,Não,Sem serviço de telefone,DSL,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque Eletrônico,25.2,25.2,0.84,1
1769-GRUIK,Não,Feminino,Não,Não,Não,18,Sim,Não,Fibra Óptica,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque Eletrônico,71.1,1247.75,2.3699999999999997,0
1771-OADNZ,Sim,Masculino,Sim,Sim,Não,29,Sim,Sim,Fibra Óptica,Não,Sim,Sim,Não,Não,Sim,Mensal,Sim,Cheque Eletrônico,95.9,2745.2,3.1966666666666668,1
1775-KWJKQ,Não,Masculino,Não,Sim,Sim,72,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Sim,2 Anos,Não,Cartão de Crédito (Automático),89.85,6562.9,2.9949999999999997,0
1776-SPBWV,Não,Feminino,Não,Sim,Sim,34,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,1 Ano,Sim,Transferência Bancária (Automática),20.1,682.1,0.67,0
1777-JYQPJ,Não,Masculino,Não,Não,Não,2,Não,Sem serviço de telefone,DSL,Não,Não,Não,Não,Não,Não,Mensal,Não,Cheque Enviado,24.3,38.45,0.81,0
1779-PWPMG,Não,Feminino,Sim,Sim,Não,72,Sim,Sim,Fibra Óptica,Sim,Sim,Sim,Sim,Sim,Sim,2 Anos,Sim,Transferência Bancária (Automática),114.65,8333.95,3.8216666666666668,0
1784-BXEFA,Não,Feminino,Não,Não,Não,10,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,Sim,Cheque Enviado,20.55,187.35,0.685,0
1784-EZDKJ,Não,Masculino,Não,Sim,Não,51,Sim,Sim,Fibra Óptica,Não,Sim,Sim,Não,Sim,Sim,1 Ano,Sim,Transferência Bancária (Automática),106.8,5498.8,3.56,0
1785-BPHTP,Não,Masculino,Não,Sim,Sim,28,Sim,Não,Fibra Óptica,Não,Não,Sim,Não,Sim,Não,Mensal,Não,Cheque Eletrônico,85.45,2289.9,2.8483333333333336,0
1790-NESIO,Não,Feminino,Não,Não,Não,13,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,2 Anos,Sim,Cheque Enviado,20.4,261.3,0.6799999999999999,0
1791-PQHBB,Não,Feminino,Não,Não,Sim,2,Sim,Não,DSL,Sim,Não,Não,Não,Não,Sim,Mensal,Sim,Cartão de Crédito (Automático),61.2,125.95,2.04,0
1792-UXAFY,Sim,Feminino,Sim,Não,Não,17,Sim,Não,Fibra Óptica,Não,Sim,Sim,Não,Sim,Não,Mensal,Sim,Cheque Eletrônico,89.15,1496.9,2.9716666666666667,1
1794-HBQTJ,Sim,Feminino,Não,Não,Não,1,Sim,Não,DSL,Sim,Não,Não,Não,Não,Não,Mensal,Sim,Cartão de Crédito (Automático),48.6,48.6,1.62,1
1794-SWWKL,Não,Masculino,Não,Sim,Sim,15,Sim,Sim,DSL,Não,Não,Sim,Sim,Não,Não,Mensal,Sim,Transferência Bancária (Automática),59.65,867.1,1.9883333333333333,0
1796-JANOW,Não,Feminino,Não,Não,Não,2,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,Não,Cheque Enviado,19.95,38.15,0.6649999999999999,0
1803-BGNBD,Não,Feminino,Não,Não,Não,12,Sim,Não,DSL,Não,Sim,Não,Sim,Não,Não,Mensal,Sim,Cheque Eletrônico,54.3,654.5,1.8099999999999998,0
1809-DMJHQ,Sim,Feminino,Não,Não,Sim,5,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,Não,Cheque Enviado,46.0,221.7,1.5333333333333334,1
1810-BOHSY,Não,Masculino,Não,Sim,Não,51,Sim,Sim,Fibra Óptica,Sim,Sim,Não,Não,Não,Sim,1 Ano,Sim,Cartão de Crédito (Automático),96.4,4911.05,3.2133333333333334,0
1810-MVMAI,Não,Masculino,Não,Sim,Sim,30,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Não,Não,Mensal,Não,Cheque Eletrônico,67.6,2000.2,2.253333333333333,0
1813-JLKWR,Não,Feminino,Não,Sim,Sim,64,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,1 Ano,Não,Transferência Bancária (Automática),19.8,1336.65,0.66,0
1813-JYWTO,Não,Feminino,Não,Sim,Não,72,Sim,Sim,Fibra Óptica,Sim,Não,Não,Não,Não,Não,2 Anos,Não,Transferência Bancária (Automática),80.45,5737.6,2.6816666666666666,0
1814-DKOLC,Não,Feminino,Não,Não,Não,5,Sim,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,Não,Cheque Enviado,25.45,134.75,0.8483333333333333,0
1814-WFGVS,Não,Masculino,Não,Sim,Sim,72,Não,Sem serviço de telefone,DSL,Sim,Não,Sim,Sim,Sim,Não,2 Anos,Não,Cheque Enviado,48.9,3527,1.63,0
1816-FLZDK,Não,Masculino,Não,Não,Não,1,Não,Sem serviço de telefone,DSL,Não,Não,Não,Sim,Não,Não,Mensal,Não,Cheque Enviado,29.15,29.15,0.9716666666666666,0
1818-ESQMW,Não,Feminino,Não,Não,Não,27,Sim,Não,Fibra Óptica,Não,Não,Sim,Sim,Não,Sim,Mensal,Sim,Cheque Eletrônico,89.2,2383.6,2.9733333333333336,0
1820-DJFPH,Não,Feminino,Não,Sim,Sim,72,Sim,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,2 Anos,Sim,Transferência Bancária (Automática),24.05,1709.15,0.8016666666666666,0
1820-TQVEV,Sim,Masculino,Não,Não,Não,1,Sim,Não,Fibra Óptica,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque Eletrônico,69.55,69.55,2.3183333333333334,1
1821-BUCWY,Não,Masculino,Não,Não,Não,30,Sim,Não,DSL,Sim,Não,Sim,Não,Não,Não,2 Anos,Sim,Cheque Enviado,55.65,1653.85,1.855,0
1830-GGFNM,Não,Masculino,Não,Sim,Sim,65,Sim,Sim,Fibra Óptica,Sim,Sim,Sim,Sim,Não,Não,2 Anos,Não,Cartão de Crédito (Automático),94.55,6078.75,3.1516666666666664,0
1830-IPXVJ,Não,Feminino,Não,Sim,Sim,61,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,2 Anos,Não,Cartão de Crédito (Automático),19.75,1311.6,0.6583333333333333,0
1832-PEUTS,Não,Masculino,Não,Sim,Sim,62,Sim,Sim,Fibra Óptica,Não,Não,Sim,Não,Sim,Não,2 Anos,Sim,Cartão de Crédito (Automático),89.1,5411.65,2.9699999999999998,0
1833-TCXKK,Não,Masculino,Não,Sim,Não,45,Sim,Sim,Fibra Óptica,Não,Sim,Sim,Não,Sim,Sim,Mensal,Sim,Transferência Bancária (Automática),107.75,4882.8,3.591666666666667,0
1833-VGRUM,Sim,Feminino,Sim,Não,Não,1,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque Eletrônico,74.2,74.2,2.4733333333333336,1
1834-ABKHQ,Não,Feminino,Não,Sim,Sim,52,Sim,Não,DSL,Não,Não,Sim,Não,Não,Não,1 Ano,Sim,Transferência Bancária (Automática),50.95,2610.65,1.6983333333333335,0
1834-WULEG,Não,Masculino,Não,Sim,Sim,24,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,1 Ano,Não,Cheque Enviado,20.25,439.75,0.675,0
1837-YQUCE,Não,Feminino,Não,Não,Não,70,Não,Sem serviço de telefone,DSL,Sim,Não,Sim,Sim,Sim,Sim,2 Anos,Sim,Transferência Bancária (Automática),58.35,4214.25,1.945,0
1839-FBNFR,Não,Feminino,Não,Sim,Sim,39,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,2 Anos,Sim,Transferência Bancária (Automática),19.85,854.8,0.6616666666666667,0
1839-UMACK,Não,Masculino,Não,Não,Não,42,Sim,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,1 Ano,Não,Cheque Eletrônico,25.05,949.85,0.8350000000000001,0
1840-BIUOG,Não,Masculino,Não,Não,Não,20,Sim,Sim,DSL,Não,Sim,Não,Sim,Sim,Não,1 Ano,Sim,Cheque Eletrônico,68.7,1416.2,2.29,0
1841-YSJGV,Não,Masculino,Não,Sim,Não,72,Sim,Sim,Fibra Óptica,Sim,Sim,Não,Sim,Sim,Sim,2 Anos,Sim,Cartão de Crédito (Automático),109.95,7852.4,3.665,0
1842-EZJMK,Sim,Masculino,Não,Sim,Sim,50,Sim,Sim,Fibra Óptica,Não,Sim,Não,Sim,Sim,Sim,Mensal,Não,Cheque Eletrônico,103.7,5071.05,3.4566666666666666,1
1843-TLSGD,Não,Feminino,Não,Sim,Sim,13,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,2 Anos,Não,Cheque Enviado,20.85,272.35,0.6950000000000001,0
1845-CSBRZ,Não,Feminino,Sim,Sim,Sim,22,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Sim,Não,Mensal,Não,Transferência Bancária (Automática),85.35,1961.6,2.8449999999999998,0
1845-ZLLIG,Não,Masculino,Não,Não,Não,1,Sim,Não,DSL,Não,Sim,Não,Não,Não,Não,Mensal,Sim,Cheque Enviado,50.15,50.15,1.6716666666666666,0
1846-XWOQN,Sim,Feminino,Sim,Não,Não,1,Sim,Não,Fibra Óptica,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque Eletrônico,70.15,70.15,2.3383333333333334,1
1848-LBZHY,Não,Feminino,Não,Sim,Não,7,Sim,Não,DSL,Sim,Não,Não,Não,Não,Não,Mensal,Sim,Transferência Bancária (Automática),50.3,355.1,1.6766666666666665,0
1849-RJYIG,Não,Feminino,Não,Não,Não,8,Sim,Não,DSL,Sim,Não,Não,Não,Sim,Não,Mensal,Sim,Cheque Eletrônico,60.0,487.75,2.0,0
1850-AKQEP,Não,Masculino,Não,Não,Sim,8,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,Não,Cheque Enviado,20.35,178.7,0.6783333333333333,0
1852-QSWCD,Não,Masculino,Não,Sim,Sim,64,Sim,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,2 Anos,Sim,Cheque Enviado,24.8,1514.85,0.8266666666666667,0
1852-XEMDW,Não,Masculino,Não,Não,Não,22,Sim,Sim,DSL,Sim,Sim,Sim,Não,Não,Não,Mensal,Não,Cheque Enviado,65.05,1427.55,2.1683333333333334,0
1853-ARAAQ,Não,Feminino,Não,Não,Não,26,Não,Sem serviço de telefone,DSL,Não,Não,Sim,Não,Sim,Sim,Mensal,Sim,Cartão de Crédito (Automático),50.35,1277.5,1.6783333333333335,0
1853-UDXBW,Sim,Masculino,Não,Sim,Sim,1,Sim,Não,Fibra Óptica,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque Eletrônico,70.0,70,2.3333333333333335,1
1855-AGAWH,Não,Masculino,Não,Sim,Não,31,Sim,Não,Fibra Óptica,Não,Não,Sim,Não,Sim,Sim,1 Ano,Sim,Cheque Eletrônico,93.8,2939.8,3.1266666666666665,0
1855-CFULU,Não,Feminino,Sim,Não,Não,4,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,Não,Cheque Enviado,20.05,91.45,0.6683333333333333,0
1862-QRWPE,Não,Feminino,Não,Sim,Sim,48,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,2 Anos,Não,Transferência Bancária (Automática),20.65,1057,0.6883333333333332,0
1862-SKORY,Sim,Feminino,Sim,Sim,Não,40,Não,Sem serviço de telefone,DSL,Não,Sim,Não,Não,Sim,Não,Mensal,Sim,Cheque Eletrônico,39.3,1637.4,1.3099999999999998,1
1866-DIOQZ,Não,Feminino,Não,Sim,Não,71,Não,Sem serviço de telefone,DSL,Sim,Sim,Sim,Sim,Sim,Sim,1 Ano,Não,Transferência Bancária (Automática),66.8,4689.15,2.2266666666666666,0
1866-NXPSP,Não,Feminino,Não,Não,Não,36,Sim,Não,DSL,Sim,Sim,Sim,Sim,Não,Sim,1 Ano,Sim,Cheque Enviado,75.55,2680.15,2.518333333333333,0
1866-OBPNR,Não,Masculino,Não,Sim,Sim,1,Sim,Não,Fibra Óptica,Não,Sim,Não,Não,Não,Não,Mensal,Não,Cartão de Crédito (Automático),74.6,74.6,2.4866666666666664,0
1866-RZZQS,Sim,Masculino,Sim,Não,Não,41,Sim,Sim,Fibra Óptica,Não,Não,Sim,Não,Sim,Sim,Mensal,Sim,Cheque Eletrônico,98.4,4187.75,3.2800000000000002,1
1866-ZSLJM,Não,Masculino,Não,Não,Não,21,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,Não,Cartão de Crédito (Automático),20.5,402.85,0.6833333333333333,0
1867-BDVFH,Sim,Masculino,Não,Sim,Sim,11,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque Eletrônico,74.35,834.2,2.478333333333333,1
1867-TJHTS,Não,Feminino,Não,Não,Não,58,Sim,Sim,Fibra Óptica,Sim,Não,Não,Não,Não,Não,Mensal,Sim,Transferência Bancária (Automática),79.8,4526.85,2.6599999999999997,0
1871-MOWRM,Sim,Masculino,Não,Sim,Não,12,Sim,Não,Fibra Óptica,Sim,Não,Não,Sim,Não,Não,Mensal,Não,Transferência Bancária (Automática),80.85,866.45,2.695,1
1872-EBWSC,Não,Feminino,Não,Não,Não,29,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,1 Ano,Não,Cheque Enviado,20.35,617.35,0.6783333333333333,0
1875-QIVME,Sim,Feminino,Não,Sim,Não,2,Sim,Sim,Fibra Óptica,Não,Não,Sim,Sim,Sim,Sim,Mensal,Sim,Cheque Eletrônico,104.4,242.8,3.48,1
1877-HKBQX,Não,Feminino,Não,Não,Não,11,Sim,Não,DSL,Sim,Não,Não,Sim,Não,Não,1 Ano,Sim,Cheque Enviado,54.6,617.85,1.82,0
1891-FZYSA,Sim,Masculino,Sim,Sim,Não,69,Sim,Sim,Fibra Óptica,Não,Sim,Não,Não,Sim,Não,Mensal,Sim,Cheque Eletrônico,89.95,6143.15,2.9983333333333335,1
1891-QRQSA,Não,Masculino,Sim,Sim,Sim,64,Sim,Sim,Fibra Óptica,Sim,Não,Sim,Sim,Sim,Sim,2 Anos,Sim,Transferência Bancária (Automática),111.6,7099,3.7199999999999998,0
1891-UAWWU,Sim,Feminino,Sim,Sim,Não,20,Sim,Sim,Fibra Óptica,Não,Não,Sim,Não,Sim,Não,Mensal,Não,Cheque Eletrônico,90.8,1951,3.0266666666666664,1
1894-IGFSG,Sim,Feminino,Não,Não,Não,22,Sim,Não,Fibra Óptica,Não,Não,Não,Não,Sim,Sim,Mensal,Não,Cheque Eletrônico,89.25,1907.85,2.975,1
1895-QTKDO,Não,Feminino,Não,Não,Não,1,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,Não,Cartão de Crédito (Automático),43.95,43.95,1.465,0
1897-OKVMW,Não,Feminino,Não,Sim,Sim,64,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Sim,2 Anos,Sim,Cheque Enviado,90.6,5817.45,3.02,0
1897-RCFUM,Não,Feminino,Não,Sim,Sim,39,Sim,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,1 Ano,Sim,Cheque Enviado,24.2,914.6,0.8066666666666666,0
1898-JSNDC,Não,Feminino,Não,Não,Não,39,Sim,Não,DSL,Não,Sim,Não,Não,Sim,Não,1 Ano,Sim,Cartão de Crédito (Automático),58.6,2224.5,1.9533333333333334,0
1899-VXWXM,Sim,Masculino,Não,Não,Não,48,Sim,Sim,Fibra Óptica,Não,Sim,Sim,Não,Sim,Sim,1 Ano,Sim,Cartão de Crédito (Automático),106.1,5082.8,3.5366666666666666,1
1902-XBTFB,Sim,Masculino,Não,Não,Sim,22,Sim,Não,Fibra Óptica,Não,Sim,Sim,Não,Sim,Não,Mensal,Sim,Cheque Eletrônico,89.4,2001.5,2.98,1
1904-WAJAA,Não,Feminino,Não,Sim,Sim,24,Sim,Sim,DSL,Sim,Sim,Sim,Não,Não,Não,2 Anos,Não,Cheque Eletrônico,64.35,1558.65,2.145,0
1905-OEILC,Não,Feminino,Não,Não,Não,1,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,Não,Cheque Enviado,19.5,19.5,0.65,0
1907-UBQFC,Sim,Masculino,Sim,Não,Não,10,Sim,Não,Fibra Óptica,Não,Sim,Não,Não,Não,Não,Mensal,Sim,Cheque Eletrônico,72.85,688.65,2.4283333333333332,1
1907-YLNYW,Não,Masculino,Não,Não,Não,8,Sim,Não,DSL,Sim,Não,Sim,Não,Não,Sim,Mensal,Sim,Cheque Eletrônico,66.7,579,2.2233333333333336,0
1910-FMXJM,Não,Feminino,Não,Sim,Não,36,Sim,Não,Fibra Óptica,Não,Não,Não,Não,Não,Sim,Mensal,Não,Cheque Eletrônico,80.4,2937.65,2.68,0
1915-IOFGU,Sim,Feminino,Não,Não,Não,1,Sim,Não,Fibra Óptica,Não,Não,Não,Não,Não,Não,Mensal,Não,Cheque Eletrônico,70.5,70.5,2.35,1
1915-OAKWD,Não,Feminino,Não,Não,Sim,16,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,1 Ano,Sim,Transferência Bancária (Automática),19.3,360.35,0.6433333333333333,0
1918-ZBFQJ,Sim,Feminino,Não,Não,Não,13,Sim,Não,Fibra Óptica,Não,Sim,Sim,Não,Não,Não,Mensal,Sim,Cheque Eletrônico,79.25,1111.65,2.6416666666666666,1
1919-RTPQD,Não,Masculino,Não,Sim,Sim,7,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,Não,Cheque Eletrônico,44.75,333.65,1.4916666666666667,0
1921-KYSAY,Não,Feminino,Não,Não,Não,41,Sim,Sim,DSL,Não,Não,Sim,Sim,Não,Sim,1 Ano,Sim,Cheque Eletrônico,68.6,2877.05,2.2866666666666666,0
1925-GMVBW,Não,Feminino,Não,Não,Não,5,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,Não,Cartão de Crédito (Automático),20.55,96.1,0.685,0
